ZONAGE;N_SQ_PPRIZONE;ST_AREA_SHAPE;ST_PERIMETER_SHAPE;GEO_SHAPE;GEO_POINT_2D
B;1588;1553.6762795383952;181.422094056354;"{""coordinates"": [[[2.386360400923284, 48.83647458641555], [2.3862760910390213, 48.83645530228576], [2.385830761857479, 48.83641727668338], [2.3854092718521716, 48.836379309853584], [2.3852858781661532, 48.83644238135747], [2.385814037082124, 48.836727955338745], [2.3861587239116964, 48.836585607898726], [2.38619701731271, 48.83656521706194], [2.386360400923284, 48.83647458641555]]], ""type"": ""Polygon""}";48.8365248763282, 2.385807379097319
B;189;1607.280322270015;172.72730192640194;"{""coordinates"": [[[2.33951969889729, 48.87281692083055], [2.3395691258016433, 48.872971130726185], [2.3396040599271397, 48.872984407948174], [2.3398494454056213, 48.872928407049876], [2.3403632190077595, 48.87281078193203], [2.3402797079033473, 48.87263317795585], [2.3402336911719037, 48.87253594587264], [2.34018342207084, 48.87254065472475], [2.339896292174572, 48.87265405667956], [2.33951969889729, 48.87281692083055]]], ""type"": ""Polygon""}";48.872774490234804, 2.339954262049632
B;25;5114.462650129128;300.1375246400279;"{""coordinates"": [[[2.331875709365999, 48.8759872361409], [2.3319319604385513, 48.875860566339156], [2.331987359098762, 48.875734108481545], [2.332042757981652, 48.87560793117984], [2.332110087746306, 48.8754560399913], [2.3321671907946016, 48.87532621000801], [2.332150151007528, 48.87530098744347], [2.3318187008629794, 48.87520261636108], [2.3316568096464976, 48.87515469520987], [2.331523037784296, 48.87511485403521], [2.3315051439612247, 48.87511169186295], [2.3314872507049347, 48.87511400935816], [2.331472764214376, 48.875121245470524], [2.3314642425925394, 48.87513199353355], [2.331412243981966, 48.875320136915896], [2.3313772941061988, 48.87544821157201], [2.331369623019537, 48.87547554097076], [2.331333820199942, 48.875606847549555], [2.331298870040635, 48.875735976173736], [2.3312630662618843, 48.875865736735825], [2.331218738848171, 48.87602697232844], [2.3312178856838717, 48.876039899134014], [2.331225553466067, 48.876051702606425], [2.3312545222773178, 48.876063085474804], [2.331539970655598, 48.876105321729426], [2.3317333945717165, 48.87613378378535], [2.331764069314104, 48.87613771964704], [2.331792188292655, 48.87613533148475], [2.3318092313585588, 48.8761270420961], [2.3318211631754444, 48.8761090571996], [2.331875709365999, 48.8759872361409]]], ""type"": ""Polygon""}";48.875635246639234, 2.3316664994445846
B;150;646.3982033521197;100.4321214262106;"{""coordinates"": [[[2.3220278751730286, 48.87370422586324], [2.322411304763539, 48.873690714224246], [2.3224326112232583, 48.87367167708605], [2.3224045179381925, 48.873588631274465], [2.3223747213285644, 48.87350080750497], [2.3223406445187176, 48.87348408292045], [2.322007486460202, 48.87350202683291], [2.3220134334347806, 48.87356005897232], [2.3220278751730286, 48.87370422586324]]], ""type"": ""Polygon""}";48.87359680331767, 2.32221110995385
B;151;1121.3595301677192;136.04058066453865;"{""coordinates"": [[[2.3098920433617023, 48.873686310816325], [2.3098912082300793, 48.873655187890485], [2.3098845411345117, 48.873380766654634], [2.3097022364251933, 48.87331889929541], [2.3095147372458396, 48.87340505851377], [2.3092914370053848, 48.873517907468845], [2.309390230804899, 48.87359858453824], [2.30963986183665, 48.87363686242239], [2.3098920433617023, 48.873686310816325]]], ""type"": ""Polygon""}";48.87350735029899, 2.30965523618642
B;197;2933.169545663656;223.98717060391485;"{""coordinates"": [[[2.3402336911719037, 48.87253594587264], [2.3402149438914828, 48.87249611152466], [2.340137398291158, 48.872329817992544], [2.3400828681703487, 48.87234190397762], [2.340018958123368, 48.87221024623927], [2.340006177430305, 48.87219556329962], [2.3399959507400494, 48.872174065754734], [2.33997209333749, 48.87215924259309], [2.3399465317818393, 48.87215474703971], [2.339913303428044, 48.872159454414174], [2.339898819344521, 48.87216655127086], [2.3394378734877206, 48.872224104097576], [2.339382491889777, 48.87223162271596], [2.3393467087891255, 48.87226070952299], [2.3393441532136046, 48.87228677446929], [2.3393688623656717, 48.87229892781984], [2.3394131772635567, 48.87248398037098], [2.3394583427028874, 48.872626177751776], [2.3395094733171624, 48.87278523554725], [2.33951969889729, 48.87281692083055], [2.339896292174572, 48.87265405667956], [2.34018342207084, 48.87254065472475], [2.3402336911719037, 48.87253594587264]]], ""type"": ""Polygon""}";48.87244659523001, 2.339753427705361
B;255;1369.0522292495602;286.4879670923485;"{""coordinates"": [[[2.333886182594414, 48.86993335148482], [2.3337967215203537, 48.86995358342183], [2.333661256792342, 48.86991985678312], [2.333651033445944, 48.86990973982806], [2.3335760646921475, 48.869819951216364], [2.3335249496036488, 48.86975369895705], [2.333501095730997, 48.869730092399145], [2.3334806546877056, 48.869639109925], [2.3334891815956964, 48.86954932299514], [2.333472148055445, 48.86945946567015], [2.3334125156604597, 48.86936967687879], [2.3333886635345658, 48.86931122347031], [2.3333733306206033, 48.86927981846685], [2.333332441631516, 48.86918996043608], [2.3333273374796284, 48.86910017310104], [2.3333205274383597, 48.86901031600066], [2.333348644370173, 48.868995211658664], [2.3333043435842726, 48.868959449854664], [2.3332378889341117, 48.86896977646045], [2.3331271127443935, 48.86922964946489], [2.3330845055389426, 48.86933046491054], [2.3331731045364266, 48.86942713963751], [2.3333673404912205, 48.86963784213857], [2.3335385773703012, 48.86982409530652], [2.3336408088440885, 48.86993510191146], [2.3337208892924073, 48.870021870156734], [2.33387254686941, 48.8699934901471], [2.333886182594414, 48.86993335148482]]], ""type"": ""Polygon""}";48.86942365872096, 2.3333508962110145
B;229;6659.293436310767;451.8413168493825;"{""coordinates"": [[[2.3112851410244524, 48.87041748064013], [2.311454572671961, 48.87064296849944], [2.311540567496823, 48.87075764561954], [2.3116027206702903, 48.87084006909165], [2.3116640239503545, 48.87092193004374], [2.3117474657082164, 48.87103189862612], [2.311830054757944, 48.871142148226035], [2.311958621722299, 48.87131352959775], [2.3119765132247427, 48.871316062465354], [2.3120105976276193, 48.871309044748386], [2.3120327583773506, 48.8712905719071], [2.3121623374760696, 48.87114566168428], [2.312173420141275, 48.871132737055774], [2.3121913229702824, 48.87111313981825], [2.3122015527276596, 48.87110161955664], [2.3122194546092016, 48.87108209245783], [2.312228831064978, 48.871071696865656], [2.3123882455885085, 48.8708939123328], [2.312427459253585, 48.87085099429344], [2.3126746755203986, 48.87057613490451], [2.312671274629931, 48.870563488590946], [2.3126576631509788, 48.870519083578436], [2.312654261292446, 48.87050671785335], [2.312676424249902, 48.87048452161254], [2.312507771765349, 48.870397650423776], [2.3124839048254344, 48.870419213602574], [2.3122239928619885, 48.870522083855505], [2.312177123989825, 48.87054097235409], [2.312062936304396, 48.870580010457246], [2.312024588836355, 48.870592227076195], [2.3119385919401987, 48.87048218819513], [2.3118679225036347, 48.870391894317684], [2.311971031532733, 48.87035720939133], [2.3120681747179046, 48.87032561530794], [2.312211334249213, 48.87027906597677], [2.3122360528663917, 48.87025743219819], [2.3120248123421487, 48.87014849120207], [2.3118425329548176, 48.870054519532104], [2.3117846124346966, 48.87002478875325], [2.3117573377516547, 48.870045789896736], [2.3117402993687235, 48.870042694410316], [2.3115306756450016, 48.87010749531915], [2.3116626403480245, 48.87029405337675], [2.3114444911177325, 48.87036594768708], [2.3112851410244524, 48.87041748064013]]], ""type"": ""Polygon""}";48.87064438653411, 2.3119596879473536
B;307;6765.819496148337;348.7173452125279;"{""coordinates"": [[[2.3118814080343846, 48.86730555702858], [2.3118575533066292, 48.86730667626493], [2.311833695221634, 48.86731341549266], [2.311809831764451, 48.86733139561483], [2.3118047129815165, 48.86734593739171], [2.3118115171033446, 48.86736954478475], [2.3123453243609884, 48.86810186558885], [2.312370875862011, 48.868117537792315], [2.312389619126668, 48.868118666230544], [2.3134453562069237, 48.867785378440736], [2.3134692171200233, 48.86777077053416], [2.313474335839414, 48.867758477058345], [2.3134743418501875, 48.86774498780452], [2.313433476718861, 48.8676843488314], [2.313426669999647, 48.86766636153949], [2.3134317881014557, 48.86765287372942], [2.3134522430908335, 48.867634892626285], [2.313484620896794, 48.86762590591642], [2.31349996321912, 48.867610241872725], [2.313499971589063, 48.86759450426572], [2.3134863539282957, 48.867566399838594], [2.3134488926040446, 48.86751250569371], [2.313404613612653, 48.86746535529244], [2.3133569193609627, 48.86743499495745], [2.3132887773621618, 48.86740470075099], [2.3132274472092487, 48.867384454414925], [2.313140556143372, 48.867368700188706], [2.3130212830101797, 48.867368675767224], [2.3127494964795567, 48.867398970307946], [2.3125245803157712, 48.86740454332804], [2.3123899752726187, 48.86739664636998], [2.312155704053673, 48.86736737014355], [2.3118814080343846, 48.86730555702858]]], ""type"": ""Polygon""}";48.867663893446675, 2.3126690352276214
B;275;176.06578481458322;57.24888703159368;"{""coordinates"": [[[2.309621975749052, 48.86897861316925], [2.3095845002596755, 48.86896005665759], [2.309386882373509, 48.868887225263364], [2.309377486790994, 48.86892825224529], [2.309374058474837, 48.86896689261919], [2.3093731828668402, 48.86900764049742], [2.309376572535003, 48.869041013172655], [2.3094012757320144, 48.86904937932089], [2.309621975749052, 48.86897861316925]]], ""type"": ""Polygon""}";48.86897268755509, 2.3094607500337268
B;310;1962.2631929577224;203.71209957742744;"{""coordinates"": [[[2.354145044401339, 48.86803334541004], [2.354354612659154, 48.8679936189831], [2.35479760046723, 48.86790966289507], [2.3548248502353157, 48.86787200145851], [2.3546841986937475, 48.86765219320014], [2.3546100386089663, 48.86753684483234], [2.354510304334782, 48.867380401540515], [2.3544719637351643, 48.867370079857345], [2.3543578138465477, 48.86740086917303], [2.3544345314360995, 48.867524508155235], [2.3542454699814015, 48.86772891146879], [2.354231845604062, 48.86775027197699], [2.354104982122636, 48.86797482849621], [2.354145044401339, 48.86803334541004]]], ""type"": ""Polygon""}";48.86776049852724, 2.3544663553984795
B;334;3827.61162389316;266.2796495871909;"{""coordinates"": [[[2.3592956419812974, 48.867253224729076], [2.3593569414452973, 48.867163213964886], [2.3594318722067245, 48.867074465948406], [2.359559561179264, 48.8668499027566], [2.3596395783280655, 48.86670417609818], [2.3595007264545638, 48.86673729425055], [2.359356763318503, 48.866769008889285], [2.359202575791009, 48.86679608826423], [2.359054351284433, 48.86682688937523], [2.3589785354078057, 48.86684264182354], [2.3589112388065367, 48.86685656562759], [2.3587834593516637, 48.86688314737925], [2.358659087243392, 48.86690888568306], [2.358528753154648, 48.866935888755535], [2.358535573784717, 48.86694769050557], [2.358502350621562, 48.866954933812224], [2.3583933126001146, 48.86697870082835], [2.3583609421385767, 48.86698566267602], [2.3583439131141635, 48.867010887864254], [2.3583524389426866, 48.867026131554816], [2.3584035926876683, 48.86711106085313], [2.3584888491093197, 48.86725450693118], [2.3585178367414197, 48.86730396152375], [2.3585417083138585, 48.86734322972211], [2.358578347283799, 48.86735685235513], [2.3586158314207073, 48.86735143504293], [2.3587580977229767, 48.86733082267934], [2.3589540324597515, 48.86730254112922], [2.3591474120841265, 48.867274611609886], [2.3592956419812974, 48.867253224729076]]], ""type"": ""Polygon""}";48.86705139873775, 2.3589763715370418
B;427;3709.3501803816985;275.0997811761229;"{""coordinates"": [[[2.3593323701009856, 48.8655674985104], [2.359448221739274, 48.86554696066144], [2.359465268651325, 48.865566207007596], [2.3596901559491035, 48.865523796723096], [2.3597864134556694, 48.86550579238943], [2.3599158934824054, 48.86548138696622], [2.36023959114758, 48.86541647368025], [2.3601824873808885, 48.86536028053059], [2.3601228261551794, 48.86530155911279], [2.3600290727245437, 48.86520975468621], [2.3599106035392525, 48.86509371558649], [2.359868842459749, 48.86505318724908], [2.359819409540533, 48.86500479087106], [2.35974440702106, 48.864931529330256], [2.359682191383597, 48.864870770476124], [2.3596659966298796, 48.86485440390936], [2.3595995188904255, 48.86478985305335], [2.3595884398773834, 48.864778824473625], [2.3594981514082276, 48.864809474794484], [2.3593286485778386, 48.864866766780565], [2.3591838462750276, 48.86491569378298], [2.359115702611153, 48.864935520067], [2.359332138839766, 48.86505104750336], [2.3593560480393854, 48.86517567701887], [2.359379947090195, 48.86527564556386], [2.359356120236268, 48.865337405444116], [2.359276113885135, 48.86550020437763], [2.3593323701009856, 48.8655674985104]]], ""type"": ""Polygon""}";48.86521253469129, 2.3596425347881516
B;429;1105.232417403843;155.41459900204353;"{""coordinates"": [[[2.3447329756963087, 48.864990721927406], [2.3447040233245935, 48.865068777646535], [2.3444348503308667, 48.86527766751707], [2.344365003456216, 48.86534427530661], [2.344470648870135, 48.86539688918637], [2.3445677743578357, 48.86544465650825], [2.344694720271026, 48.86550794783549], [2.344717715388593, 48.86546677673172], [2.344738153321896, 48.865419633462984], [2.344755186392736, 48.8653811322378], [2.3447781796700053, 48.865328719298425], [2.3448156497410295, 48.86524356671253], [2.344928061727984, 48.86498747571991], [2.34487694270826, 48.86495621527329], [2.3447329756963087, 48.864990721927406]]], ""type"": ""Polygon""}";48.86523941724883, 2.344673258422027
B;430;2186.055891062145;189.3456718923764;"{""coordinates"": [[[2.348003546162588, 48.865437897657756], [2.3480393252239136, 48.865431570520215], [2.348120254045414, 48.86541758136333], [2.3482463330107217, 48.86539698322997], [2.348308519517769, 48.865384963070184], [2.348380930733988, 48.86537427741519], [2.34854108375217, 48.86534566606101], [2.3485172175115734, 48.86529171218353], [2.3484660762498364, 48.86517712979978], [2.3484439111538755, 48.865109897342826], [2.3484132178728623, 48.86500465800755], [2.3482896943984457, 48.86501436567952], [2.3481303898034285, 48.86502709889466], [2.347908046773965, 48.865048057404024], [2.3477725952798476, 48.86505614998126], [2.3477035912699935, 48.86506114479938], [2.3477087102463794, 48.86509268933503], [2.3476269277578803, 48.86510162014448], [2.347748789078537, 48.865277388529144], [2.3477709405191374, 48.8652841302234], [2.348003546162588, 48.865437897657756]]], ""type"": ""Polygon""}";48.86520998546687, 2.3481095271203083
B;377;8214.096936207006;400.41770418144176;"{""coordinates"": [[[2.3295399932007577, 48.86544276873047], [2.32920515765909, 48.86565161830732], [2.328725514941683, 48.865726830424215], [2.3286999590149198, 48.86571586885176], [2.3286249861717305, 48.86574038357605], [2.328120619901097, 48.86590432435007], [2.3280703528968307, 48.86592069084317], [2.3282449665701606, 48.86609521869236], [2.328358253136128, 48.86620840939561], [2.3286453050224996, 48.866496197049855], [2.328689608622844, 48.86647442058661], [2.3288088898868398, 48.866415343357644], [2.3288940901171498, 48.86637094738761], [2.329107089768157, 48.86626691272599], [2.3292953794868203, 48.866177488477575], [2.329603800172423, 48.866024631529484], [2.329664291097386, 48.86599477571462], [2.329691555111854, 48.865981077590725], [2.329916477959381, 48.86587015720362], [2.330065574783582, 48.865796326385116], [2.3299599583207318, 48.865647026506046], [2.3298500821908767, 48.865498921272795], [2.329756389379562, 48.86537238473161], [2.3295399932007577, 48.86544276873047]]], ""type"": ""Polygon""}";48.865926903991884, 2.3290817233272034
B;388;97537.7334625717;1609.3513582700057;"{""coordinates"": [[[2.3295750694198745, 48.864450336650236], [2.3289949022534175, 48.86460282518073], [2.3280177178671217, 48.86490598124386], [2.3278694760539236, 48.86495873278846], [2.3274818572000417, 48.86496881969119], [2.3270780753606446, 48.864855324252005], [2.326581473637973, 48.86457685867743], [2.326312351439433, 48.86421073159221], [2.326024483625114, 48.86388176806558], [2.3257766864000775, 48.86342697864694], [2.325470091226146, 48.86307321099722], [2.325296390260851, 48.86273182120092], [2.32535606095302, 48.86255899787005], [2.325253829624315, 48.86259074322198], [2.325113260037325, 48.862636677163174], [2.321644959721466, 48.86377098209468], [2.3216432505208453, 48.863790231949835], [2.3216065869935885, 48.86389561120857], [2.321601470449769, 48.863909380005325], [2.3216176463261657, 48.86394437000245], [2.3223550987878605, 48.86490886500796], [2.322372985362843, 48.86491835186976], [2.322385759176804, 48.86493472306381], [2.3224589888896716, 48.865052130134075], [2.3225492559352974, 48.86517255916069], [2.3225671478156777, 48.86516623819752], [2.3225790697264443, 48.865183242181644], [2.3225875849492823, 48.86519616992773], [2.322687219976137, 48.865333391398735], [2.3227229872568196, 48.86537885164224], [2.3233191112601452, 48.8661635389397], [2.3233497733512705, 48.8661888346307], [2.323395775561117, 48.866193757810095], [2.323459665320203, 48.866210766772255], [2.3235567782483515, 48.86623621048134], [2.3236215210709243, 48.86625188505098], [2.323657299606829, 48.86626341090823], [2.3237152336727154, 48.86625344076915], [2.3240918172141787, 48.86613208067038], [2.3241446177888525, 48.8662040279493], [2.3249207851413787, 48.86595364706229], [2.324988943562118, 48.86593454445801], [2.3250059848279125, 48.86592611566597], [2.325069031752877, 48.86590560728902], [2.326317184728818, 48.86550287752402], [2.32706436376639, 48.86526168261535], [2.327193010242048, 48.86521982092572], [2.3273122862502835, 48.86518175203592], [2.329290521104704, 48.86454221325877], [2.3295750694198745, 48.864450336650236]]], ""type"": ""Polygon""}";48.8645162348435, 2.324399915684926
B;556;4509.427453924464;382.9354703004519;"{""coordinates"": [[[2.3220692585198837, 48.86073380547313], [2.322017325928382, 48.860639585773974], [2.321995190100691, 48.86060052117269], [2.3219756084286134, 48.86056419607], [2.3219381475396768, 48.86049772954114], [2.3219040935254722, 48.86043561897092], [2.321878553225469, 48.860388474165966], [2.322031041777841, 48.86035146828308], [2.322025082659531, 48.860339313069744], [2.3220761964026417, 48.86032674371489], [2.3221290129550183, 48.860314666935224], [2.322179274272019, 48.860302448850774], [2.3222278026778875, 48.86038718355968], [2.322427146133606, 48.860336904603706], [2.322466332647751, 48.86032658158045], [2.32239566870431, 48.86019863731748], [2.322325856060144, 48.86007118436589], [2.322278179709662, 48.85998602820477], [2.3222466791746705, 48.85992785243727], [2.3222100716089416, 48.859861808086656], [2.3220260567658615, 48.85993147811388], [2.321945960663492, 48.86001626662942], [2.321862454181087, 48.86010449736357], [2.321823258742856, 48.86014629473468], [2.3217687233197637, 48.8602038274383], [2.3217440121100283, 48.86023038102638], [2.321659654320697, 48.86031966531712], [2.3216119365814354, 48.86037017308443], [2.321485824186198, 48.86050364308018], [2.3212080336726917, 48.86079861068787], [2.3210606157290137, 48.8609551203232], [2.3211321532400335, 48.86100915713161], [2.3213834684745085, 48.86093528078719], [2.321467808758627, 48.86091056191486], [2.3216714157410605, 48.8608506601662], [2.3217608677542514, 48.86082432604841], [2.3220692585198837, 48.86073380547313]]], ""type"": ""Polygon""}";48.860465176252724, 2.3218075088395977
B;462;261.9573598134926;91.25533494091292;"{""coordinates"": [[[2.346509145155008, 48.864692062383256], [2.346478460370935, 48.86460375360895], [2.3466249778056993, 48.864554069737224], [2.34659771421248, 48.86454402539801], [2.3461402650159404, 48.86465338312796], [2.3461530513904068, 48.864697361713645], [2.346509145155008, 48.864692062383256]]], ""type"": ""Polygon""}";48.864642773384496, 2.346364367205679
B;483;461.5529154846862;95.5949957833582;"{""coordinates"": [[[2.3319655401564474, 48.864007421837506], [2.331893140009241, 48.86390934229439], [2.3314663284600967, 48.86404779842926], [2.33148762114553, 48.86408046833716], [2.331536170789138, 48.864155012092965], [2.3318113406745, 48.86407191027377], [2.3319655401564474, 48.864007421837506]]], ""type"": ""Polygon""}";48.86403287887573, 2.3317155859406884
B;537;2003.671010103515;188.9884490699412;"{""coordinates"": [[[2.302900567715661, 48.86177265990166], [2.3028997771045336, 48.861684137495565], [2.30289895387538, 48.86164226427447], [2.3028989920016127, 48.86158634099766], [2.3028981795869865, 48.86152837932884], [2.3028981987645176, 48.86149964514521], [2.302898216816632, 48.861473439932126], [2.3028974005505622, 48.86142208217702], [2.3028966129070363, 48.86132793970874], [2.302896633460267, 48.86129920462858], [2.3028958339785772, 48.861221431190515], [2.3026428366209086, 48.86122234047191], [2.302588299726271, 48.8612488809162], [2.302566974593929, 48.86129236262919], [2.3025439474156952, 48.86133183949505], [2.30250811115781, 48.861415222716495], [2.3024850831129577, 48.86145638584733], [2.3024253622793385, 48.86158746545428], [2.3023374952639792, 48.861770034310375], [2.3023809156860153, 48.861805175085415], [2.302430325142738, 48.86180216877385], [2.302458437004222, 48.861800350461024], [2.302550440868522, 48.86179461730611], [2.302696966785634, 48.86178538672607], [2.3027361529053607, 48.86178300962312], [2.302900567715661, 48.86177265990166]]], ""type"": ""Polygon""}";48.861536069336914, 2.302671365344643
B;502;873.0861343848522;187.17038494360847;"{""coordinates"": [[[2.3375675594955454, 48.862965751022934], [2.3374772604043255, 48.86279826212944], [2.337467036935409, 48.8627845624303], [2.337444037134639, 48.86277268872214], [2.3373929241019127, 48.86278252519683], [2.337360553688908, 48.862788497506116], [2.3372114761610745, 48.86282116728343], [2.337186772881195, 48.86283240811587], [2.337068363082938, 48.86286339220604], [2.3370615470063854, 48.862851869781316], [2.3370283248542725, 48.86284828711125], [2.33702917660999, 48.862860512163984], [2.336994249559027, 48.86286943446072], [2.336954212177324, 48.862867116269], [2.3369567678895233, 48.862879761764376], [2.336924396988169, 48.86288833396674], [2.3368843580174565, 48.862884961707685], [2.3368852101379645, 48.862896834219], [2.3368494315989117, 48.86290603864732], [2.336811949972094, 48.86290350883386], [2.3368213201730708, 48.86292479705095], [2.336707168574973, 48.862952759189305], [2.3366875762785644, 48.86295718511015], [2.336537646161626, 48.86298887083265], [2.3365137933210103, 48.8630005326382], [2.3366603157978565, 48.863000744100674], [2.3367216498774828, 48.862985006409865], [2.336796615368153, 48.86296034625701], [2.3369320631184145, 48.86294348395852], [2.337068362898134, 48.86295135198631], [2.3372046620273466, 48.862958095670706], [2.3372796268996363, 48.862985003793916], [2.3373426659493464, 48.863017601659024], [2.337478965179064, 48.86301760082419], [2.337536893039726, 48.86298500178237], [2.3375675594955454, 48.862965751022934]]], ""type"": ""Polygon""}";48.86290947029601, 2.337221046755731
B;574;9829.003396103551;605.1516297953142;"{""coordinates"": [[[2.2990046592359095, 48.860047367616495], [2.299175002693642, 48.86007622819663], [2.2995190958293534, 48.86013409177355], [2.2996885871268784, 48.86016281082661], [2.300026719210024, 48.86022038982691], [2.3001970633788225, 48.860249178795726], [2.3003827391015848, 48.86028071204336], [2.300449172156841, 48.860291973586804], [2.300622072268661, 48.86032118429416], [2.3006638167021953, 48.86031508511208], [2.3007370889163803, 48.86029410148183], [2.300686948972172, 48.86013320019027], [2.3006555064814425, 48.86002963308002], [2.3006325598508424, 48.85995754350957], [2.300617265320607, 48.859905760186265], [2.300589169989517, 48.85988509612162], [2.3003677301374, 48.859840343141805], [2.3001982428628587, 48.85980579455231], [2.3000219431599978, 48.85977004840454], [2.2998507545918954, 48.859735145813524], [2.299593544331443, 48.85968293240867], [2.2993951016126966, 48.85964254096992], [2.2991489641661955, 48.8595926488039], [2.298904530842026, 48.85954296756576], [2.2986592462132824, 48.85949307488205], [2.29841481477991, 48.85944332159583], [2.298205300597637, 48.859400816324815], [2.2979957881080235, 48.85935831159265], [2.2977854251656087, 48.8593155235991], [2.2976865641153057, 48.85937886144464], [2.2975595799231088, 48.859460384552186], [2.297403617347271, 48.85956072634994], [2.297477685084782, 48.85961288214637], [2.297516847663915, 48.859639240979405], [2.2977629614883934, 48.859716677285604], [2.2977936189292016, 48.8597257508958], [2.2978217227371847, 48.859734472256406], [2.2979230634997023, 48.85976612153841], [2.297940096148715, 48.859771256047786], [2.2981325613432673, 48.85983117938283], [2.2981632510664216, 48.85979901231727], [2.2981845634886495, 48.859778153584955], [2.2982041706051897, 48.859758418933055], [2.2982152517037266, 48.85974781398312], [2.298245089794905, 48.85971754313458], [2.2983277823579815, 48.85963277287273], [2.298382285947097, 48.85964831760275], [2.2985100313583717, 48.85968391017453], [2.29856538810734, 48.85969896337762], [2.298617337577668, 48.859713593674066], [2.2987663733542827, 48.85975488314599], [2.298802142384244, 48.85976466096438], [2.2988583504363715, 48.859780276617386], [2.298907746221013, 48.859794062619486], [2.2989341468327575, 48.85980123764246], [2.298986097033276, 48.85981572748138], [2.299007387840026, 48.85982177714204], [2.2990380458997506, 48.85983021728958], [2.299086589989092, 48.85984379317523], [2.2990515973275314, 48.85993272495603], [2.2990422094661054, 48.85995597671673], [2.2990046592359095, 48.860047367616495]]], ""type"": ""Polygon""}";48.859816920509466, 2.299215160156616
B;575;1834.60162640494;214.77029642883377;"{""coordinates"": [[[2.2962628575386184, 48.85977903450336], [2.2961104674048776, 48.85967563346287], [2.296033846826441, 48.85962396813469], [2.2959477663844408, 48.859679369177506], [2.295828449337219, 48.85975618696484], [2.295711687104758, 48.85983152943612], [2.2955506076222734, 48.85993495855721], [2.295389526017148, 48.860038597891915], [2.2952327052687327, 48.860139568532496], [2.2952786776620178, 48.860172113479074], [2.295379985936367, 48.86024219590027], [2.295464267416961, 48.860300889301286], [2.2954830629335583, 48.860235628630555], [2.2962628575386184, 48.85977903450336]]], ""type"": ""Polygon""}";48.859948598973986, 2.2957476876804286
B;578;5499.809655518137;303.16784285073805;"{""coordinates"": [[[2.32413511460198, 48.86012408597631], [2.324461388329351, 48.86002765975324], [2.3244724673166175, 48.86000335167925], [2.324369425099713, 48.859896481956554], [2.324177816593677, 48.85969749687672], [2.324125874065235, 48.85962358262081], [2.324079884932335, 48.85959392936911], [2.3239802500070126, 48.8594878321646], [2.323909568952788, 48.85941258072828], [2.323775020773238, 48.859269665374654], [2.323561194729408, 48.85935043549254], [2.323434262373528, 48.85939826492782], [2.323250250792931, 48.85946793776583], [2.3231752846358455, 48.85949610148282], [2.3231642037370785, 48.85952146258059], [2.32341965215139, 48.859869961415136], [2.3235099123521126, 48.85999207656339], [2.3235993211119093, 48.86011376951632], [2.3236887303009732, 48.8602350414929], [2.323727060052613, 48.86024438921565], [2.3239485508812545, 48.86017907612436], [2.32413511460198, 48.86012408597631]]], ""type"": ""Polygon""}";48.85977152906188, 2.3237915768744193
B;579;2724.327378403312;235.58605070851527;"{""coordinates"": [[[2.370772342973612, 48.85992245750766], [2.3709913045216147, 48.85998681559932], [2.371001513395921, 48.85996763313208], [2.3713261156361845, 48.86005134935636], [2.371849229460152, 48.860186150076125], [2.3718815841528733, 48.860166538776106], [2.371688775040439, 48.85974000434463], [2.3715311613146177, 48.859701412233925], [2.3711537428469023, 48.8596087897647], [2.3710941056587527, 48.85959412458475], [2.371042989141376, 48.85958156456197], [2.37104303774778, 48.859652733741925], [2.3709375463369797, 48.85984927112523], [2.3708728270228105, 48.85987732238004], [2.370772342973612, 48.85992245750766]]], ""type"": ""Polygon""}";48.85988296212971, 2.371374093880879
B;511;396.0025658126665;102.27438043981088;"{""coordinates"": [[[2.3112645564495433, 48.86244800261032], [2.310741516734359, 48.86243833167166], [2.310710847668982, 48.862441696674516], [2.3106903947647126, 48.86245630573444], [2.3106886785734924, 48.86248103518064], [2.3107005981898663, 48.86249220811435], [2.3107244463690613, 48.862501206770425], [2.3108914033069508, 48.862518105635154], [2.3110907231262767, 48.862549624239456], [2.3112253033323973, 48.862577615907476], [2.3112406980765545, 48.862460081178526], [2.3112645564495433, 48.86244800261032]]], ""type"": ""Polygon""}";48.86249006518229, 2.3110013633122835
B;515;3367.472060242352;271.0319616595201;"{""coordinates"": [[[2.3146157660062063, 48.86249702844348], [2.3148968887992947, 48.86248197764891], [2.3149037293385226, 48.86242254189315], [2.314915661834008, 48.86240968744084], [2.314907188039778, 48.862308376609526], [2.314901230265312, 48.86229664285764], [2.3148816597834108, 48.86224528225253], [2.3148298936321035, 48.86180378528658], [2.3148426765149024, 48.86179114165507], [2.3148342028683424, 48.86169025255696], [2.314829096760692, 48.86167802632959], [2.3148086783769184, 48.86162006139222], [2.314757564335335, 48.8616284825366], [2.3145156325483485, 48.86164087146342], [2.3144994503500866, 48.86163630180371], [2.314421927063758, 48.861647809190266], [2.3142447369648713, 48.8616567677842], [2.314220884886053, 48.861657886597946], [2.3142675134793853, 48.86214631495514], [2.314399552158106, 48.86214634028738], [2.314530706323145, 48.862217113192294], [2.314629469746886, 48.86233389737113], [2.3146294081117977, 48.862470895914555], [2.3146157660062063, 48.86249702844348]]], ""type"": ""Polygon""}";48.86200121482012, 2.3145954567122273
