N_SQ_CA;NUMEVP;TEXTE;ST_AREA(SHAPE);ST_PERIMETER(SHAPE);GEO_SHAPE;GEO_POINT_2D
18;165;18-165;135.71736076685818;47.81254100398528;"{""coordinates"": [[[2.33492389332161, 48.8906943984845], [2.3349136671452726, 48.89066067545342], [2.334912813821459, 48.890657865719], [2.3347559813086782, 48.890680344603744], [2.3347048399544286, 48.89068765077712], [2.33469802091509, 48.89069650271846], [2.3347133625869856, 48.89072137335444], [2.3347380783179967, 48.89076563515228], [2.334743192790791, 48.89076914845099], [2.3347568303446455, 48.89077027282881], [2.3349324153169735, 48.89072348412201], [2.33492389332161, 48.8906943984845]]], ""type"": ""Polygon""}";48.890711454288656, 2.334815749527623
18;82;18-82;16.51166364908861;16.012305097271007;"{""coordinates"": [[[2.3389834864828973, 48.88721671470122], [2.338985190728499, 48.88721685541157], [2.338986240068161, 48.88721927679818], [2.3390470943034156, 48.88720807886099], [2.3390380318293156, 48.88718748729546], [2.3390320651986403, 48.88717343654044], [2.3390226903705806, 48.88717498199439], [2.3390184283779125, 48.8871755448283], [2.339014166926134, 48.88717638735592], [2.3390099064091494, 48.88717737108293], [2.3390056446292244, 48.88717877658741], [2.339001383795598, 48.88718032239208], [2.3389979748752943, 48.887182008698026], [2.3389945651204673, 48.887183975589494], [2.3389920082141975, 48.887186224181946], [2.338989452254, 48.887188613074606], [2.3389868949414234, 48.88719100106048], [2.3389851904775125, 48.8871936707474], [2.338983485584728, 48.88719648162634], [2.3389817820668375, 48.88719929161353], [2.3389809290989625, 48.887202242094716], [2.338980929713958, 48.88720477190636], [2.3389809291778683, 48.88720814438148], [2.338980928969802, 48.88721095387945], [2.338981782028138, 48.887213904785746], [2.3389834864828973, 48.88721671470122]]], ""type"": ""Polygon""}";48.887197438439706, 2.339012369692989
18;65;18-65;195.11631515128695;61.2900532346499;"{""coordinates"": [[[2.358355105313968, 48.899038143791145], [2.3583406754147904, 48.89921762209376], [2.3585528064462347, 48.89922282154424], [2.3585452814444876, 48.89920208438688], [2.3585333364915377, 48.899180166135615], [2.3585188348391437, 48.89915895184257], [2.3585026296620697, 48.899138721267384], [2.3584932478067637, 48.8991293091364], [2.358483013534654, 48.89911933486278], [2.358460840630326, 48.899101212686624], [2.3584369638295475, 48.899084215415805], [2.3584105295010063, 48.89906876475211], [2.3583985925495616, 48.89906258455622], [2.358355105313968, 48.899038143791145]]], ""type"": ""Polygon""}";48.89915329589156, 2.358426778621245
18;115;18-115;278.7136341117202;114.07320884794699;"{""coordinates"": [[[[2.3389885887746265, 48.886912647829035], [2.3389954071754335, 48.8869245907712], [2.3390942793003022, 48.88709334320666], [2.339174392846137, 48.88707605873944], [2.339186324862632, 48.88707352913305], [2.339191438958089, 48.887072123829306], [2.3391982562452744, 48.887070297147105], [2.3392016660988455, 48.887068751135565], [2.3392084835969578, 48.887065940589615], [2.3392187116660055, 48.88706088255967], [2.3392280867827258, 48.887055121044185], [2.339228937959155, 48.88705413738046], [2.3392357565953565, 48.88704865763488], [2.339242574402745, 48.88704163104085], [2.339247687842379, 48.8870340437531], [2.339251948432914, 48.88702617476579], [2.3392536524428746, 48.88701816576421], [2.3392545054941016, 48.887011983097636], [2.339254504957302, 48.887009875970044], [2.339255356560352, 48.88700875111403], [2.3392545046303854, 48.88700313101099], [2.33925365195816, 48.8869945602099], [2.339249023096242, 48.886989108122826], [2.33924325331388, 48.88698178813116], [2.3392354702810088, 48.88697267186351], [2.3392248434963405, 48.886961006495575], [2.3392152974197566, 48.886950580968254], [2.3391965460399384, 48.88693371941068], [2.3391760903143677, 48.88691812369016], [2.3391598965783627, 48.88690744473087], [2.3391479650146585, 48.886900700469816], [2.3391292139834414, 48.886888757326055], [2.3390959748394393, 48.88687175643033], [2.339070405304763, 48.88686023519674], [2.3390329042426936, 48.88684562275427], [2.3390124495356557, 48.886839299978604], [2.339002221604177, 48.88683564710358], [2.3389962557367556, 48.88683367971458], [2.338967278488423, 48.88682665517074], [2.3389604589347277, 48.88682468756351], [2.338940857182522, 48.886820894796955], [2.3389365957634176, 48.88681991078728], [2.338940005460838, 48.88682707746989], [2.3389579038308566, 48.886858270544764], [2.338982622294005, 48.88690267102331], [2.3389885887746265, 48.886912647829035]], [[2.339133479212868, 48.8869688489127], [2.3391385918339593, 48.8869670218183], [2.339139444786064, 48.88697137837267], [2.3391445587778303, 48.88698416446081], [2.339186321735085, 48.88699919789], [2.339200812339286, 48.88703039190034], [2.3391769496174617, 48.88705694864925], [2.339130926428874, 48.88706608361636], [2.3390883112180516, 48.88705147084672], [2.3390755256360016, 48.887019716060834], [2.339101945183874, 48.88699231548538], [2.3390951267611784, 48.88698037165076], [2.3390925691349063, 48.88697601647865], [2.339097683020909, 48.88697559414281], [2.339133479212868, 48.8869688489127]]]], ""type"": ""MultiPolygon""}";48.886950856305546, 2.3391004686674983
10;19;oct-19;2967.432307194754;227.97717060755315;"{""coordinates"": [[[2.3670890502670265, 48.87021213363702], [2.367941922882851, 48.87050154989369], [2.3679987487573206, 48.87042572724768], [2.3680107470945955, 48.87042977107149], [2.3681186209986076, 48.87028270967945], [2.3681921707222107, 48.87018242057178], [2.3675496846122384, 48.869940242235984], [2.3675543146961733, 48.86993268707234], [2.36752567966984, 48.86992028497063], [2.3675290849649366, 48.86991434844136], [2.3673804662692692, 48.86986403014514], [2.3673585933445436, 48.869856552548804], [2.3673567653043652, 48.869858563701435], [2.3670890502670265, 48.87021213363702]]], ""type"": ""Polygon""}";48.87018664484497, 2.3676388547192606
20;52;20-52;572.283449069998;121.90673441701351;"{""coordinates"": [[[2.4035622613378713, 48.86051140357606], [2.4035877679083306, 48.86047506591935], [2.4035971173269486, 48.86046002602817], [2.403460754087925, 48.86040664123743], [2.4036250745761247, 48.86024031273852], [2.403601069669522, 48.86023049728529], [2.403492939206587, 48.860268780316865], [2.4034563287535193, 48.86028292256909], [2.4033882207413817, 48.86031106525187], [2.4033175606094765, 48.8603425811991], [2.4032758533463228, 48.860366633030836], [2.403237555874379, 48.860392509531714], [2.4032018163015114, 48.860420210953265], [2.4031924571136654, 48.86042871703548], [2.403186490841187, 48.86042576981096], [2.403187339551028, 48.86042331074172], [2.4031822253045503, 48.860421065656645], [2.403154156372993, 48.86045213468736], [2.403270054439195, 48.86048902185055], [2.4035205992404687, 48.86056924854131], [2.4035622613378713, 48.86051140357606]]], ""type"": ""Polygon""}";48.86041577395868, 2.4034130709012396
9;92;sept-92;458.90278261528556;89.28038394943427;"{""coordinates"": [[[2.3335015373480275, 48.87557369346911], [2.333504938118172, 48.87567935757714], [2.333543279498161, 48.875707039506864], [2.333600370278929, 48.87571153745902], [2.33370176836554, 48.8757145606768], [2.333740963248653, 48.87572882378273], [2.3337886789568993, 48.87576029994884], [2.3337989044093033, 48.8757520101064], [2.3337878405579886, 48.875537729053846], [2.3337264912394913, 48.87552199004998], [2.3337264929815627, 48.87549648754469], [2.3336557701365543, 48.87549950687619], [2.333614868813792, 48.87550695324134], [2.3335961224341215, 48.87551222152524], [2.3335841938742883, 48.87551594492741], [2.3335697077224222, 48.87552423441606], [2.3335484041538037, 48.87554671616614], [2.333535620381273, 48.87557369346927], [2.3335015373480275, 48.87557369346911]]], ""type"": ""Polygon""}";48.8756195115227, 2.3336596798972526
19;17;19-17;885.7827974916414;135.04453085664287;"{""coordinates"": [[[2.384848374556803, 48.876435565094916], [2.3848295757828337, 48.87638196812533], [2.3847324345114735, 48.87638046343786], [2.3846131411303575, 48.87638128648385], [2.384531339272651, 48.87638111055862], [2.3844435731552385, 48.876380866136955], [2.384403523203299, 48.87638053158578], [2.384244179750065, 48.87638010687682], [2.3842418170227146, 48.876583990395176], [2.3843866751992224, 48.876584351405874], [2.384527273408914, 48.87658464357413], [2.384638047911947, 48.87658501789917], [2.384656794600134, 48.876585080988455], [2.3846584594609066, 48.87654468256031], [2.3846985078237464, 48.876543892852304], [2.384718970372352, 48.876556249626326], [2.384782026937771, 48.876557768917515], [2.384779352968054, 48.87643440009621], [2.384848374556803, 48.876435565094916]]], ""type"": ""Polygon""}";48.876477488124955, 2.384512825439362
18;47;18-47;64.56912629992536;34.662120501687504;"{""coordinates"": [[[2.3308601231211328, 48.89491520943175], [2.331020381768924, 48.894888239299476], [2.3310084509572855, 48.894863649039095], [2.3309922567089263, 48.89485114253118], [2.3309598662658777, 48.894839337839755], [2.3309317361668094, 48.89483596470363], [2.330930882019464, 48.89484734624739], [2.330897637249906, 48.89485479124996], [2.330895081503337, 48.894847765855864], [2.3308831470498528, 48.894852542921704], [2.3308669481675586, 48.89486884075505], [2.330860978691729, 48.894894273500505], [2.3308601231211328, 48.89491520943175]]], ""type"": ""Polygon""}";48.894876008096176, 2.3309338656120953
9;97;sept-97;116.32124863500324;55.49101707660894;"{""coordinates"": [[[2.338809314576624, 48.87882620143991], [2.3388138271965224, 48.878843004344816], [2.3386887738753828, 48.8788553440665], [2.338695982016062, 48.878885149152744], [2.3386985390901587, 48.87889842666044], [2.338824655848774, 48.878881914494556], [2.3389030524829573, 48.878872147195665], [2.338878336148096, 48.87876472640978], [2.338794825916705, 48.87877400229224], [2.338809314576624, 48.87882620143991]]], ""type"": ""Polygon""}";48.878840154897226, 2.3388150056609005
16;232;16-232;129.03813429896036;45.743624050517184;"{""coordinates"": [[[2.2656403946702817, 48.85055723945251], [2.2655314245077394, 48.85052710198802], [2.265498163440834, 48.85055974979931], [2.265443197932353, 48.85063053411575], [2.265572455715118, 48.85066940131049], [2.2656403946702817, 48.85055723945251]]], ""type"": ""Polygon""}";48.85059734260977, 2.265544911016827
5;47;mai-47;131.69022950745054;54.90361844268805;"{""coordinates"": [[[2.3502630225587113, 48.84380805271303], [2.3502647137696093, 48.84376049016086], [2.3504103232439473, 48.84374487564413], [2.3503924233497435, 48.84368066384742], [2.350185508711218, 48.84371623765836], [2.350188074068794, 48.84375867268796], [2.350190642067919, 48.84381073179969], [2.3502630225587113, 48.84380805271303]]], ""type"": ""Polygon""}";48.84373957410639, 2.350283774263102
9;84;sept-84;183.70315727319493;57.49282145989237;"{""coordinates"": [[[2.3462450150318923, 48.87364598216881], [2.346245031756666, 48.87373176470105], [2.346507464380406, 48.873731250616544], [2.3465048914412265, 48.87364455479363], [2.3462450150318923, 48.87364598216881]]], ""type"": ""Polygon""}";48.87368845716656, 2.3463758345611248
20;62;20-62;62.79808221058634;43.16868543570383;"{""coordinates"": [[[2.4031591864553006, 48.87191911188122], [2.4031464332187276, 48.87194213509746], [2.403328827111806, 48.87198783665997], [2.4033637999828756, 48.871926589164694], [2.403300693742535, 48.87190938869928], [2.4032770687997833, 48.87194793599911], [2.4031591864553006, 48.87191911188122]]], ""type"": ""Polygon""}";48.87194740510409, 2.4032725719121495
13;10;13-oct;660.5020046052233;103.91693457826544;"{""coordinates"": [[[2.343571471218995, 48.83076666375798], [2.343425740000667, 48.830532472048006], [2.3431415896239245, 48.83060846022147], [2.343304283540201, 48.830854799700354], [2.3435792501872377, 48.830779283282205], [2.343571471218995, 48.83076666375798]]], ""type"": ""Polygon""}";48.83069320372069, 2.343362190052148
14;57;14-57;3548.0078972840683;426.937806461884;"{""coordinates"": [[[2.340133610054178, 48.82569884841586], [2.3403438651317376, 48.82569582088783], [2.3403549309868272, 48.825695609416364], [2.3399326972473062, 48.82533816137515], [2.339476439207845, 48.82532953268254], [2.3394773104973843, 48.82574081018469], [2.339450071206553, 48.82574109233023], [2.3394506728197637, 48.825735429576696], [2.339416207961621, 48.82573513397585], [2.339341942128846, 48.82573448808262], [2.3393419426376316, 48.825741219924055], [2.339236922319719, 48.82574103452293], [2.3392365688079537, 48.82573324576139], [2.339162165225335, 48.825733581115365], [2.339162704426361, 48.82568706560387], [2.3391128465310933, 48.8256865310593], [2.339113172269559, 48.82569704658012], [2.3391072136995654, 48.82569817114917], [2.339106362533761, 48.82570245647497], [2.3391055116262223, 48.82570596923703], [2.3391029579991027, 48.82570927202797], [2.33909955389002, 48.825712293110435], [2.3390961487898285, 48.8257149625308], [2.3390918922505493, 48.82571721083386], [2.33908678517281, 48.82571896697365], [2.339081677509337, 48.825720232050045], [2.339072314464757, 48.825721075183814], [2.3390655037325305, 48.82572065350846], [2.339059545519692, 48.82571960068469], [2.3390552898808195, 48.82571812467012], [2.3390501818582594, 48.825716087229765], [2.3390459250496307, 48.825713629088355], [2.339042520839771, 48.82571074845488], [2.339039966076577, 48.82570758651418], [2.3390382634725397, 48.82570414418076], [2.339037412611076, 48.82570056175513], [2.3390365617610276, 48.82569697843016], [2.3389116199258977, 48.82569597482446], [2.338914647333772, 48.825828151451425], [2.3390990961011835, 48.8258326488398], [2.3391044928483926, 48.82597545478437], [2.3388108013229725, 48.8259792743882], [2.338814211034958, 48.826105453355474], [2.3394883930816976, 48.8260804267202], [2.3394636929227546, 48.82579427489453], [2.3396101047385507, 48.82578485668487], [2.3396092477212727, 48.82566809210269], [2.339944746286464, 48.8256493306102], [2.33996752280862, 48.825700617395555], [2.340133610054178, 48.82569884841586]]], ""type"": ""Polygon""}";48.8257060793216, 2.3395324565390467
14;164;14-164;681.1878589909884;125.9784075167259;"{""coordinates"": [[[2.339122634742551, 48.82003625461736], [2.33903326457955, 48.819864449073904], [2.339151032272852, 48.81983603017671], [2.3390591023367353, 48.819662360444326], [2.3390479840654943, 48.819644888748066], [2.3387877931627163, 48.819702940763975], [2.338982925633187, 48.82006764066886], [2.339071885705799, 48.82004778300323], [2.339122634742551, 48.82003625461736]]], ""type"": ""Polygon""}";48.819833651427174, 2.338981977165356
14;132;14-132;648.8224392959987;97.4381410099128;"{""coordinates"": [[[2.3090066747968776, 48.82992598609146], [2.308979434211061, 48.82992443466729], [2.3088704310428936, 48.829986865515025], [2.3088184807673495, 48.8300237374361], [2.308805708035646, 48.830029003218876], [2.30879378647541, 48.83003356700941], [2.3087724962902185, 48.830047824097576], [2.30875460092334, 48.83007943449122], [2.3087622448200937, 48.83011105129088], [2.3088098947445683, 48.830151741074175], [2.30887372574328, 48.830183371387854], [2.308921386595741, 48.83020516258554], [2.308973290653549, 48.83025112204511], [2.309029494481962, 48.83022099567969], [2.309132537661418, 48.83016003852471], [2.3091597984218057, 48.83012646307559], [2.309164066801563, 48.830105457606464], [2.3091308965940884, 48.830048682613715], [2.3090194420099004, 48.82993048568885], [2.3090066747968776, 48.82992598609146]]], ""type"": ""Polygon""}";48.83008669696554, 2.3089669961452155
15;83;15-83;220.3389721903386;124.32805073022358;"{""coordinates"": [[[2.3065916585737676, 48.83330687403178], [2.30668735708856, 48.8333078712943], [2.306694167273756, 48.83330808345037], [2.3067009780369707, 48.83330794485337], [2.3067069387870704, 48.833307595372155], [2.3067128982610825, 48.83330703453028], [2.3067188582386553, 48.83330633338863], [2.3067231158082864, 48.83330549196961], [2.306728224410079, 48.83330457993587], [2.3067333330978514, 48.83330345654945], [2.3067384423632173, 48.83330198241013], [2.3067444031521642, 48.83330029825575], [2.3067495116323986, 48.83329847335543], [2.306753770466308, 48.833296717278905], [2.3067614348681142, 48.833293136324336], [2.306769098913726, 48.833289274762436], [2.3067716539766563, 48.83328737840094], [2.3067750610041644, 48.833285341278724], [2.3067776165702147, 48.833283304617645], [2.306781024248756, 48.83328070628944], [2.3067844302954392, 48.83327761599385], [2.306787838059307, 48.83327480631295], [2.306790393932274, 48.83327192693958], [2.3067938016599094, 48.83326799304027], [2.306796358699017, 48.83326441126212], [2.3067980625446127, 48.8332618822033], [2.3067997666239948, 48.83325872088562], [2.3068014722872867, 48.833254928216306], [2.3068023247575167, 48.83325218826631], [2.3068040300386823, 48.83324944876209], [2.3068048824729104, 48.8332455845939], [2.306805737202054, 48.833241650287796], [2.306805738211274, 48.8332389107992], [2.3068057397358053, 48.83323603011183], [2.3068057430162305, 48.833232095367805], [2.3068057442593286, 48.83322872362038], [2.306804895416182, 48.833225351442934], [2.306804046978789, 48.833220924301656], [2.306803197866329, 48.83321706016482], [2.3068014970719766, 48.833213827848965], [2.306799796277835, 48.83321059553306], [2.30679809590128, 48.83320743427017], [2.306796394174748, 48.833204272099984], [2.3067938429400114, 48.83320075874706], [2.306790439055544, 48.833196823142515], [2.306787035858348, 48.833193450550276], [2.306784483887328, 48.83319070975549], [2.3067810804686983, 48.83318796852264], [2.3067785273193584, 48.83318593103171], [2.3068695908878514, 48.8331452359657], [2.3068895139892045, 48.83316179918172], [2.307031445252754, 48.83308103393312], [2.307104590805415, 48.83305246096886], [2.3071386210713065, 48.83304460960571], [2.307157903002992, 48.83302967296828], [2.307157924982809, 48.83301028707736], [2.3069855526729364, 48.83308308392065], [2.306739495513121, 48.83318376574894], [2.3067599156361647, 48.83320403189343], [2.3067129524827497, 48.83321752910513], [2.306561373124259, 48.83325778327477], [2.3065916585737676, 48.83330687403178]]], ""type"": ""Polygon""}";48.83320778875848, 2.3067854356037065
13;11;13-nov;1190.0334559036767;202.8798534781639;"{""coordinates"": [[[2.3424054605710656, 48.83265611420092], [2.342404595979991, 48.83253836553602], [2.342403734642384, 48.83244703321864], [2.341868235519325, 48.832450080291096], [2.3418628606477356, 48.832648129202184], [2.34212621635843, 48.83265092981556], [2.3421347650728124, 48.83300368327529], [2.342242037142058, 48.832999532671934], [2.3422275275451745, 48.83265099507098], [2.3424054605710656, 48.83265611420092]]], ""type"": ""Polygon""}";48.83261982563287, 2.342148647460948
8;14;août-14;1074.9648353643636;131.88382263964945;"{""coordinates"": [[[2.3199418600405393, 48.88168346362116], [2.320320207920737, 48.88176150154036], [2.320489897017606, 48.88145169725662], [2.320094507018934, 48.881375904924084], [2.3199418600405393, 48.88168346362116]]], ""type"": ""Polygon""}";48.88156729185438, 2.3202126501912437
14;2;14-févr;1838.9422212918757;268.4734836780294;"{""coordinates"": [[[2.318613527825719, 48.82802677163724], [2.3184866652998197, 48.828087663311415], [2.31843983685475, 48.82810957599089], [2.318359803109794, 48.828147360478184], [2.3183521449304085, 48.82814089617408], [2.317793663465878, 48.82843114611181], [2.317912731962806, 48.82854275893206], [2.318420184767788, 48.82830481323599], [2.3183895533958117, 48.828266237950245], [2.318650813263375, 48.82815302191082], [2.3186919247678612, 48.82819071339053], [2.3191802137668374, 48.827967918592904], [2.3190102913213613, 48.827837704295916], [2.3188042467075953, 48.82793574927532], [2.318613527825719, 48.82802677163724]]], ""type"": ""Polygon""}";48.8281788787847, 2.3184912265178124
14;20;14-20;258.93868848343044;64.82165155076714;"{""coordinates"": [[[2.328551396868654, 48.83211694409086], [2.32857036771141, 48.83211200960483], [2.328479345040988, 48.831959272469526], [2.3283238451272847, 48.83200134527157], [2.328299723400938, 48.83200787146171], [2.328317743120426, 48.83203837327593], [2.3283310099264334, 48.832060831382044], [2.328334749632057, 48.832067158788604], [2.3283895847189457, 48.8321590408964], [2.328551396868654, 48.83211694409086]]], ""type"": ""Polygon""}";48.83205952940239, 2.3284348750444117
17;92;17-92;261.3848028059482;77.69627799432347;"{""coordinates"": [[[2.305933310629761, 48.891463176262356], [2.3056001921948943, 48.89130287703478], [2.3055481681912027, 48.891350636291584], [2.3055319633051963, 48.89136594778925], [2.305863323725126, 48.89152636470992], [2.305884302362371, 48.89150714178838], [2.305933310629761, 48.891463176262356]]], ""type"": ""Polygon""}";48.89141465602957, 2.3057323827182503
13;97;13-97;150.69702593335958;71.69948808849612;"{""coordinates"": [[[2.368180548117679, 48.825050114612694], [2.368069103427014, 48.82515440548059], [2.368064849878306, 48.825157638741075], [2.3680546306616677, 48.82515173970049], [2.36796700306298, 48.825228975412934], [2.367927017838833, 48.82526474627215], [2.3679951333038085, 48.82529268920564], [2.3682304349459904, 48.82506991799674], [2.368180548117679, 48.825050114612694]]], ""type"": ""Polygon""}";48.825177356628075, 2.3680747226180747
14;29;14-29;105.71254818240135;55.01119941624003;"{""coordinates"": [[[2.3201379073887467, 48.82374940538274], [2.3201966078794936, 48.82384861520709], [2.320341373344134, 48.8236661110241], [2.3202945611104133, 48.82365465215959], [2.320239210629574, 48.82372265179717], [2.3201379073887467, 48.82374940538274]]], ""type"": ""Polygon""}";48.82374872072164, 2.320233444522433
16;134;16-134;394.49918945595545;88.32839723427114;"{""coordinates"": [[[2.285159298764444, 48.87182600543927], [2.2851332768711017, 48.87195513092538], [2.28541090204385, 48.871986672092575], [2.285420210654287, 48.87194833461518], [2.285426196540882, 48.87192690927367], [2.285443308912205, 48.8718585577618], [2.2854501528328646, 48.87183123153868], [2.2854544130129693, 48.87183095209216], [2.285485976394497, 48.871793730438746], [2.2854612718619136, 48.87179090921316], [2.2853079247172734, 48.8717731363751], [2.285290814562138, 48.87184022250805], [2.285159298764444, 48.87182600543927]]], ""type"": ""Polygon""}";48.87188507967279, 2.285308446315621
20;102;20-102;48.449651612886285;29.294231021995405;"{""coordinates"": [[[2.3883365984867733, 48.87120355601301], [2.3882351546611265, 48.871150628774416], [2.388190032563863, 48.87118458281286], [2.3882931825703304, 48.87123919516966], [2.3883365984867733, 48.87120355601301]]], ""type"": ""Polygon""}";48.87119461692448, 2.3882637746010533
16;41;16-41;3979.2669458911146;441.89048654437215;"{""coordinates"": [[[[2.2797538475922807, 48.87079569962979], [2.2799038207458504, 48.87077870227462], [2.279909770485505, 48.870791702152424], [2.280322244996359, 48.87070092513595], [2.280334206117996, 48.87067254801481], [2.280335916036352, 48.87066699853355], [2.2803453273033996, 48.870632437459406], [2.2803513337121957, 48.870595556282375], [2.280350507902008, 48.87057293364214], [2.2803513766208603, 48.87055761759116], [2.280348841414143, 48.8705389283089], [2.2803395201277663, 48.87049445172053], [2.2803386722295285, 48.87049178185746], [2.280324237659244, 48.87044786449388], [2.280307243567783, 48.87040724852887], [2.280371781420592, 48.87038866483556], [2.280343097395655, 48.870345651979626], [2.2803252329273613, 48.87032175593856], [2.2803013939673953, 48.87030727161253], [2.2802979904479397, 48.8703034756885], [2.2802962891375986, 48.870300805189984], [2.280292885606511, 48.87029701016504], [2.280289482068999, 48.870292722297734], [2.2802860789329737, 48.87028899742401], [2.2802826748599636, 48.8702858337372], [2.280280121465462, 48.87028267156801], [2.280277568497056, 48.870280070593914], [2.280275015528804, 48.87027746961976], [2.280271611425616, 48.87027381488888], [2.280269059802025, 48.870270721979765], [2.280265653799537, 48.87026819142121], [2.280262250091517, 48.87026460684145], [2.2802588467780667, 48.870261092412996], [2.280255442120789, 48.87025806991931], [2.2802528881855024, 48.8702555390879], [2.280250336007662, 48.87025307841606], [2.2802469303822788, 48.87025012606533], [2.280242675399017, 48.87024668206024], [2.2802384190655363, 48.87024323714749], [2.2802350138353376, 48.870240354947846], [2.2802324606774147, 48.87023796531814], [2.280229055479092, 48.870235574162095], [2.2802265023216775, 48.870233184532225], [2.280223097486747, 48.8702303724837], [2.28021884193136, 48.87022706877238], [2.2802145854196696, 48.870223834304866], [2.2802103288960827, 48.8702206007365], [2.2802052207140857, 48.87021743669222], [2.2802018149120493, 48.87021469478628], [2.280197558802294, 48.870212023311915], [2.2801941533949277, 48.87020935155721], [2.2801898963168026, 48.87020675022579], [2.28018478890685, 48.87020323454045], [2.2801805322051685, 48.870200211417114], [2.2801754238330094, 48.870197258716956], [2.2801711675263436, 48.87019430574473], [2.2801677611702535, 48.87019219607547], [2.280164356165219, 48.87019008731365], [2.280159246838156, 48.87018720385676], [2.2801541378928887, 48.87018439145034], [2.2801507319320913, 48.87018235193206], [2.280146474676578, 48.87017996104523], [2.2801413661265504, 48.87017721878969], [2.280136257577163, 48.870174476534], [2.2801320007167862, 48.87017215579804], [2.2801285941695677, 48.870170257473134], [2.280123485045862, 48.870167655511516], [2.280117524640758, 48.87016470128176], [2.2801124161114257, 48.87016245096802], [2.2801081573142725, 48.87016027051773], [2.2801030489801466, 48.87015780885816], [2.280097939270868, 48.87015534808943], [2.280092830180072, 48.87015323717029], [2.280089423453626, 48.87015154929037], [2.2800851660264194, 48.87014986168978], [2.280080907248813, 48.87014817318158], [2.2800775018861885, 48.87014648530953], [2.2800723922090538, 48.87014451558347], [2.2800681345837406, 48.87014254648537], [2.280063023937774, 48.8701406469022], [2.280057914655386, 48.870138747326955], [2.280054508718366, 48.870137199748946], [2.2800502497482062, 48.87013572258507], [2.2800459917477816, 48.8701341752778], [2.280040881890855, 48.87013241599656], [2.2800357727921914, 48.8701303059742], [2.2800289588040603, 48.87012805439182], [2.280022997079198, 48.870126084035185], [2.2800178876174146, 48.8701243949044], [2.2800119249114235, 48.870122495589705], [2.28000596397516, 48.870120665535175], [2.2800000016636806, 48.87011883637136], [2.2799940395473266, 48.870116795861804], [2.279988077841575, 48.870115317446505], [2.279982968187227, 48.87011383965965], [2.2799770056949886, 48.87011222094086], [2.279972746940219, 48.87011102437183], [2.2799684885792524, 48.870109897954094], [2.279964228855366, 48.870108771528045], [2.279959970482337, 48.87010764600927], [2.2799548606471025, 48.870106378667415], [2.2799506013172812, 48.870105322392305], [2.279946343338407, 48.870104267024516], [2.2799395286149204, 48.870102858120966], [2.279932714467888, 48.87010130892234], [2.2799258993516065, 48.8700998298666], [2.279919936878601, 48.87009870308803], [2.2799156783246564, 48.87009778801385], [2.2799114188137204, 48.87009694218353], [2.279907160653696, 48.87009609726052], [2.279902049079843, 48.870095251699794], [2.279897789950315, 48.870094476919725], [2.2798935308210155, 48.870093702139485], [2.2798875681666027, 48.87009278580548], [2.2798807532509384, 48.870091588244065], [2.2798739385463063, 48.870090671279854], [2.2798679754991116, 48.870089684793435], [2.279861161188416, 48.87008883797997], [2.279856901483732, 48.87008820349314], [2.2798526421726026, 48.87008763915765], [2.2798475307985058, 48.87008707509151], [2.2798424190436166, 48.87008643997442], [2.279835605114655, 48.870085664210265], [2.2798313452276067, 48.870085240168706], [2.2798270863104135, 48.87008474598377], [2.2798211228862986, 48.87008418128661], [2.279814307411742, 48.8700836159592], [2.2798074919373326, 48.870083050631386], [2.279801527937185, 48.870082626227976], [2.279796416393491, 48.870082271706586], [2.2797887492498456, 48.87008177679834], [2.279781933592719, 48.870081421915266], [2.2797776735108677, 48.87008120921726], [2.279771710297758, 48.87008092511531], [2.279764895034294, 48.87008064038271], [2.2797572267379715, 48.87008042606189], [2.279750410897973, 48.870080281623196], [2.2797452995399117, 48.8700802094958], [2.2797393347806834, 48.8700801358302], [2.2797325197148175, 48.87008013259269], [2.2797265553363615, 48.87008012997717], [2.279726493044743, 48.870134226244936], [2.2796992301829015, 48.87013301894091], [2.27967196639179, 48.87013286476081], [2.279639591079715, 48.870133339932536], [2.279579947175772, 48.87013647222539], [2.2795467131165603, 48.87014137328773], [2.279513478325507, 48.87014810091091], [2.279484500701183, 48.870155744505475], [2.279323083245978, 48.87049247040459], [2.27933330089985, 48.87049781468903], [2.2793136143018855, 48.87057578915881], [2.2792744031459304, 48.87059291135738], [2.279202700424844, 48.870745286728926], [2.2794353439582546, 48.87089667962827], [2.2797504033627614, 48.87082689163388], [2.2797538475922807, 48.87079569962979]], [[2.279464284980139, 48.87043402114222], [2.279722091677979, 48.870256821264064], [2.279875339274625, 48.87035441238689], [2.2799511700086086, 48.87035255366889], [2.2800235391646986, 48.8703965695625], [2.280029447259172, 48.87044631381128], [2.280174181761411, 48.87053820991878], [2.279889397428891, 48.87072551087146], [2.279464284980139, 48.87043402114222]]]], ""type"": ""MultiPolygon""}";48.87049215723392, 2.2797885581885544
